implementation,run,warmup,metric,milliseconds
polyhok,18,0,cpu_gpu_transfer,36673.027000000
polyhok,18,0,gpu_cpu_transfer,4015.562000000
polyhok,18,0,gpu_compute,669375.754000000
polyhok,18,0,application_total,720547.185000000
polyhok,19,0,compilation,13395.514000000
polyhok,19,0,model_setup,411.140000000
polyhok,19,0,batch_loading,75789.038000000
polyhok,19,0,training_total,702411.661000000
polyhok,19,0,epoch_average,7024.116610000
polyhok,19,0,batch_average,26.072015390
polyhok,19,0,prediction_total,6089.925000000
polyhok,19,0,cpu_gpu_transfer,27839.321000000
polyhok,19,0,gpu_cpu_transfer,3902.370000000
polyhok,19,0,gpu_compute,675406.514000000
polyhok,19,0,application_total,717636.536000000
polyhok,20,0,compilation,13305.836000000
polyhok,20,0,model_setup,428.882000000
polyhok,20,0,batch_loading,79683.675000000
polyhok,20,0,training_total,705398.599000000
polyhok,20,0,epoch_average,7053.985990000
polyhok,20,0,batch_average,26.183019145
polyhok,20,0,prediction_total,6207.397000000
polyhok,20,0,cpu_gpu_transfer,32634.255000000
polyhok,20,0,gpu_cpu_transfer,3899.619000000
polyhok,20,0,gpu_compute,673713.854000000
polyhok,20,0,application_total,720577.101000000
polyhok,21,0,compilation,13233.809000000
polyhok,21,0,model_setup,440.698000000
polyhok,21,0,batch_loading,77699.335000000
polyhok,21,0,training_total,703113.310000000
polyhok,21,0,epoch_average,7031.133100000
polyhok,21,0,batch_average,26.097483383
polyhok,21,0,prediction_total,5941.071000000
polyhok,21,0,cpu_gpu_transfer,31368.953000000
polyhok,21,0,gpu_cpu_transfer,3731.264000000
polyhok,21,0,gpu_compute,672590.584000000
polyhok,21,0,application_total,717882.283000000
polyhok,22,0,compilation,13420.466000000
polyhok,22,0,model_setup,429.860000000
polyhok,22,0,batch_loading,68998.054000000
polyhok,22,0,training_total,695685.153000000
polyhok,22,0,epoch_average,6956.851530000
polyhok,22,0,batch_average,25.825940223
polyhok,22,0,prediction_total,5936.558000000
polyhok,22,0,cpu_gpu_transfer,27519.826000000
polyhok,22,0,gpu_cpu_transfer,3820.985000000
polyhok,22,0,gpu_compute,669052.046000000
polyhok,22,0,application_total,710226.312000000
polyhok,23,0,compilation,13249.598000000
polyhok,23,0,model_setup,441.106000000
polyhok,23,0,batch_loading,76316.969000000
polyhok,23,0,training_total,701744.182000000
polyhok,23,0,epoch_average,7017.441820000
polyhok,23,0,batch_average,26.047793903
polyhok,23,0,prediction_total,6133.526000000
polyhok,23,0,cpu_gpu_transfer,28866.260000000
polyhok,23,0,gpu_cpu_transfer,3758.503000000
polyhok,23,0,gpu_compute,673911.971000000
polyhok,23,0,application_total,716502.216000000
polyhok,24,0,compilation,13085.310000000
polyhok,24,0,model_setup,423.757000000
polyhok,24,0,batch_loading,79293.954000000
polyhok,24,0,training_total,703497.425000000
polyhok,24,0,epoch_average,7034.974250000
polyhok,24,0,batch_average,26.116218253
polyhok,24,0,prediction_total,6594.875000000
polyhok,24,0,cpu_gpu_transfer,37037.819000000
polyhok,24,0,gpu_cpu_transfer,4029.158000000
polyhok,24,0,gpu_compute,667797.370000000
polyhok,24,0,application_total,719470.638000000
polyhok,25,0,compilation,13466.331000000
polyhok,25,0,model_setup,438.304000000
polyhok,25,0,batch_loading,75757.631000000
polyhok,25,0,training_total,701628.999000000
polyhok,25,0,epoch_average,7016.289990000
polyhok,25,0,batch_average,26.042393048
polyhok,25,0,prediction_total,6077.850000000
polyhok,25,0,cpu_gpu_transfer,28611.883000000
polyhok,25,0,gpu_cpu_transfer,3875.881000000
polyhok,25,0,gpu_compute,673844.364000000
polyhok,25,0,application_total,716625.268000000
polyhok,26,0,compilation,13327.922000000
polyhok,26,0,model_setup,449.906000000
polyhok,26,0,batch_loading,77815.211000000
polyhok,26,0,training_total,703946.859000000
polyhok,26,0,epoch_average,7039.468590000
polyhok,26,0,batch_average,26.125121004
polyhok,26,0,prediction_total,6051.623000000
polyhok,26,0,cpu_gpu_transfer,29970.313000000
polyhok,26,0,gpu_cpu_transfer,3851.146000000
polyhok,26,0,gpu_compute,674685.296000000
polyhok,26,0,application_total,718604.245000000
polyhok,27,0,compilation,12907.573000000
polyhok,27,0,model_setup,480.874000000
polyhok,27,0,batch_loading,80297.594000000
polyhok,27,0,training_total,706042.368000000
polyhok,27,0,epoch_average,7060.423680000
polyhok,27,0,batch_average,26.205190632
polyhok,27,0,prediction_total,6077.547000000
polyhok,27,0,cpu_gpu_transfer,33315.208000000
polyhok,27,0,gpu_cpu_transfer,3868.053000000
polyhok,27,0,gpu_compute,673531.420000000
polyhok,27,0,application_total,720851.354000000
polyhok,28,0,compilation,13255.062000000
polyhok,28,0,model_setup,446.515000000
polyhok,28,0,batch_loading,77480.753000000
polyhok,28,0,training_total,703019.822000000
polyhok,28,0,epoch_average,7030.198220000
polyhok,28,0,batch_average,26.092720706
polyhok,28,0,prediction_total,5885.311000000
polyhok,28,0,cpu_gpu_transfer,29827.417000000
polyhok,28,0,gpu_cpu_transfer,3696.848000000
polyhok,28,0,gpu_compute,673963.316000000
polyhok,28,0,application_total,717586.840000000
polyhok,29,0,compilation,13167.085000000
polyhok,29,0,model_setup,438.250000000
polyhok,29,0,batch_loading,75962.904000000
polyhok,29,0,training_total,701366.126000000
polyhok,29,0,epoch_average,7013.661260000
polyhok,29,0,batch_average,26.032820818
polyhok,29,0,prediction_total,6059.686000000
polyhok,29,0,cpu_gpu_transfer,28033.690000000
polyhok,29,0,gpu_cpu_transfer,3832.180000000
polyhok,29,0,gpu_compute,674200.268000000
polyhok,29,0,application_total,716164.313000000
polyhok,30,0,compilation,13377.582000000
polyhok,30,0,model_setup,426.024000000
polyhok,30,0,batch_loading,69246.052000000
polyhok,30,0,training_total,696003.474000000
polyhok,30,0,epoch_average,6960.034740000
polyhok,30,0,batch_average,25.838101004
polyhok,30,0,prediction_total,6723.044000000
polyhok,30,0,cpu_gpu_transfer,27734.188000000
polyhok,30,0,gpu_cpu_transfer,4268.423000000
polyhok,30,0,gpu_compute,669497.192000000
polyhok,30,0,application_total,712211.161000000
polyhok,31,0,compilation,13418.127000000
polyhok,31,0,model_setup,444.674000000
polyhok,31,0,batch_loading,77764.591000000
polyhok,31,0,training_total,705268.239000000
polyhok,31,0,epoch_average,7052.682390000
polyhok,31,0,batch_average,26.175349665
polyhok,31,0,prediction_total,6080.819000000
polyhok,31,0,cpu_gpu_transfer,30476.476000000
polyhok,31,0,gpu_cpu_transfer,3891.379000000
polyhok,31,0,gpu_compute,675536.567000000
polyhok,31,0,application_total,720121.532000000
polyhok,32,0,compilation,13248.531000000
polyhok,32,0,model_setup,441.033000000
polyhok,32,0,batch_loading,74231.042000000
polyhok,32,0,training_total,702473.529000000
polyhok,32,0,epoch_average,7024.735290000
polyhok,32,0,batch_average,26.073128401
polyhok,32,0,prediction_total,6073.254000000
polyhok,32,0,cpu_gpu_transfer,27655.957000000
polyhok,32,0,gpu_cpu_transfer,3890.095000000
polyhok,32,0,gpu_compute,675616.092000000
polyhok,32,0,application_total,717574.993000000
polyhok,33,0,compilation,13045.178000000
polyhok,33,0,model_setup,439.945000000
polyhok,33,0,batch_loading,79444.370000000
polyhok,33,0,training_total,705923.887000000
polyhok,33,0,epoch_average,7059.238870000
polyhok,33,0,batch_average,26.201602119
polyhok,33,0,prediction_total,6298.462000000
polyhok,33,0,cpu_gpu_transfer,31736.430000000
polyhok,33,0,gpu_cpu_transfer,4037.508000000
polyhok,33,0,gpu_compute,675061.731000000
polyhok,33,0,application_total,721184.037000000
polyhok,34,0,compilation,13372.631000000
polyhok,34,0,model_setup,428.064000000
polyhok,34,0,batch_loading,79569.387000000
polyhok,34,0,training_total,706129.220000000
polyhok,34,0,epoch_average,7061.292200000
polyhok,34,0,batch_average,26.214602045
polyhok,34,0,prediction_total,6625.838000000
polyhok,34,0,cpu_gpu_transfer,37564.163000000
polyhok,34,0,gpu_cpu_transfer,4097.392000000
polyhok,34,0,gpu_compute,669873.110000000
polyhok,34,0,application_total,721975.552000000
polyhok,35,0,compilation,13277.516000000
polyhok,35,0,model_setup,425.423000000
polyhok,35,0,batch_loading,80271.457000000
polyhok,35,0,training_total,707602.916000000
polyhok,35,0,epoch_average,7076.029160000
polyhok,35,0,batch_average,26.263715204
polyhok,35,0,prediction_total,5767.273000000
polyhok,35,0,cpu_gpu_transfer,32954.767000000
polyhok,35,0,gpu_cpu_transfer,3633.939000000
polyhok,35,0,gpu_compute,675388.374000000
polyhok,35,0,application_total,721958.552000000
polyhok,36,0,compilation,13515.145000000
polyhok,36,0,model_setup,425.424000000
polyhok,36,0,batch_loading,78427.187000000
polyhok,36,0,training_total,705144.539000000
polyhok,36,0,epoch_average,7051.445390000
polyhok,36,0,batch_average,26.177926431
polyhok,36,0,prediction_total,6424.286000000
polyhok,36,0,cpu_gpu_transfer,37077.875000000
polyhok,36,0,gpu_cpu_transfer,4057.679000000
polyhok,36,0,gpu_compute,669205.789000000
polyhok,36,0,application_total,720762.712000000
polyhok,37,0,compilation,13289.579000000
polyhok,37,0,model_setup,409.937000000
polyhok,37,0,batch_loading,65158.316000000
polyhok,37,0,training_total,694724.674000000
polyhok,37,0,epoch_average,6947.246740000
polyhok,37,0,batch_average,25.792668178
polyhok,37,0,prediction_total,5803.546000000
polyhok,37,0,cpu_gpu_transfer,27165.516000000
polyhok,37,0,gpu_cpu_transfer,3741.977000000
polyhok,37,0,gpu_compute,668461.144000000
polyhok,37,0,application_total,709136.602000000
polyhok,38,0,compilation,13292.376000000
polyhok,38,0,model_setup,397.299000000
polyhok,38,0,batch_loading,79273.643000000
polyhok,38,0,training_total,707125.544000000
polyhok,38,0,epoch_average,7071.255440000
polyhok,38,0,batch_average,26.238634870
polyhok,38,0,prediction_total,6540.245000000
polyhok,38,0,cpu_gpu_transfer,30434.570000000
polyhok,38,0,gpu_cpu_transfer,4272.727000000
polyhok,38,0,gpu_compute,677313.118000000
polyhok,38,0,application_total,722858.619000000
polyhok,39,0,compilation,13441.461000000
polyhok,39,0,model_setup,442.171000000
polyhok,39,0,batch_loading,78357.172000000
polyhok,39,0,training_total,706382.175000000
polyhok,39,0,epoch_average,7063.821750000
polyhok,39,0,batch_average,26.212296245
polyhok,39,0,prediction_total,6226.772000000
polyhok,39,0,cpu_gpu_transfer,30624.261000000
polyhok,39,0,gpu_cpu_transfer,3842.563000000
polyhok,39,0,gpu_compute,676566.506000000
polyhok,39,0,application_total,721621.638000000
polyhok,40,0,compilation,14031.792000000
polyhok,40,0,model_setup,464.640000000
polyhok,40,0,batch_loading,66657.072000000
polyhok,40,0,training_total,695605.780000000
polyhok,40,0,epoch_average,6956.057800000
polyhok,40,0,batch_average,25.826092751
polyhok,40,0,prediction_total,5965.187000000
polyhok,40,0,cpu_gpu_transfer,27256.905000000
polyhok,40,0,gpu_cpu_transfer,3739.201000000
polyhok,40,0,gpu_compute,669444.348000000
polyhok,40,0,application_total,710625.810000000
polyhok,41,0,compilation,13228.134000000
polyhok,41,0,model_setup,425.198000000
polyhok,41,0,batch_loading,81790.190000000
polyhok,41,0,training_total,709180.424000000
polyhok,41,0,epoch_average,7091.804240000
polyhok,41,0,batch_average,26.318517546
polyhok,41,0,prediction_total,6260.695000000
polyhok,41,0,cpu_gpu_transfer,33709.414000000
polyhok,41,0,gpu_cpu_transfer,4016.095000000
polyhok,41,0,gpu_compute,676194.049000000
polyhok,41,0,application_total,724832.786000000
polyhok,42,0,compilation,13306.854000000
polyhok,42,0,model_setup,390.743000000
polyhok,42,0,batch_loading,82628.358000000
polyhok,42,0,training_total,709546.705000000
polyhok,42,0,epoch_average,7095.467050000
polyhok,42,0,batch_average,26.331373866
polyhok,42,0,prediction_total,6400.849000000
polyhok,42,0,cpu_gpu_transfer,34211.958000000
polyhok,42,0,gpu_cpu_transfer,4080.555000000
polyhok,42,0,gpu_compute,676127.140000000
polyhok,42,0,application_total,725244.163000000
polyhok,43,0,compilation,13043.928000000
polyhok,43,0,model_setup,403.322000000
polyhok,43,0,batch_loading,82551.657000000
polyhok,43,0,training_total,710131.999000000
polyhok,43,0,epoch_average,7101.319990000
polyhok,43,0,batch_average,26.350792788
polyhok,43,0,prediction_total,6266.239000000
polyhok,43,0,cpu_gpu_transfer,33743.674000000
polyhok,43,0,gpu_cpu_transfer,3832.275000000
polyhok,43,0,gpu_compute,677215.109000000
polyhok,43,0,application_total,725464.098000000
polyhok,44,0,compilation,13241.062000000
polyhok,44,0,model_setup,384.629000000
polyhok,44,0,batch_loading,66067.674000000
polyhok,44,0,training_total,695852.679000000
polyhok,44,0,epoch_average,6958.526790000
polyhok,44,0,batch_average,25.834609368
polyhok,44,0,prediction_total,5809.547000000
polyhok,44,0,cpu_gpu_transfer,27566.465000000
polyhok,44,0,gpu_cpu_transfer,3711.352000000
polyhok,44,0,gpu_compute,669227.473000000
polyhok,44,0,application_total,709984.612000000
polyhok,45,0,compilation,13193.866000000
polyhok,45,0,model_setup,432.803000000
polyhok,45,0,batch_loading,83193.009000000
polyhok,45,0,training_total,710997.957000000
polyhok,45,0,epoch_average,7109.979570000
polyhok,45,0,batch_average,26.386219480
polyhok,45,0,prediction_total,6443.165000000
polyhok,45,0,cpu_gpu_transfer,34546.569000000
polyhok,45,0,gpu_cpu_transfer,4057.702000000
polyhok,45,0,gpu_compute,677321.184000000
polyhok,45,0,application_total,727093.844000000
polyhok,46,0,compilation,13835.080000000
polyhok,46,0,model_setup,424.164000000
polyhok,46,0,batch_loading,82173.099000000
polyhok,46,0,training_total,710088.101000000
polyhok,46,0,epoch_average,7100.881010000
polyhok,46,0,batch_average,26.349626877
polyhok,46,0,prediction_total,6314.111000000
polyhok,46,0,cpu_gpu_transfer,34326.580000000
polyhok,46,0,gpu_cpu_transfer,3985.771000000
polyhok,46,0,gpu_compute,676490.584000000
polyhok,46,0,application_total,725631.807000000
polyhok,47,0,compilation,13344.569000000
polyhok,47,0,model_setup,437.534000000
polyhok,47,0,batch_loading,66621.674000000
polyhok,47,0,training_total,696430.025000000
polyhok,47,0,epoch_average,6964.300250000
polyhok,47,0,batch_average,25.855089368
polyhok,47,0,prediction_total,6600.853000000
polyhok,47,0,cpu_gpu_transfer,27229.610000000
polyhok,47,0,gpu_cpu_transfer,4236.176000000
polyhok,47,0,gpu_compute,670381.820000000
polyhok,47,0,application_total,712694.142000000
polyhok,48,0,compilation,13516.403000000
polyhok,48,0,model_setup,466.123000000
polyhok,48,0,batch_loading,76463.871000000
polyhok,48,0,training_total,704175.327000000
polyhok,48,0,epoch_average,7041.753270000
polyhok,48,0,batch_average,26.142104498
polyhok,48,0,prediction_total,6045.216000000
polyhok,48,0,cpu_gpu_transfer,37363.885000000
polyhok,48,0,gpu_cpu_transfer,3796.249000000
polyhok,48,0,gpu_compute,667851.412000000
polyhok,48,0,application_total,719044.963000000
polyhok,49,0,compilation,13323.170000000
polyhok,49,0,model_setup,398.423000000
polyhok,49,0,batch_loading,65048.808000000
polyhok,49,0,training_total,695700.161000000
polyhok,49,0,epoch_average,6957.001610000
polyhok,49,0,batch_average,25.827144870
polyhok,49,0,prediction_total,5651.584000000
polyhok,49,0,cpu_gpu_transfer,27421.990000000
polyhok,49,0,gpu_cpu_transfer,3567.052000000
polyhok,49,0,gpu_compute,669151.616000000
polyhok,49,0,application_total,709900.960000000
polyhok,50,0,compilation,13208.811000000
polyhok,50,0,model_setup,396.926000000
polyhok,50,0,batch_loading,67317.690000000
polyhok,50,0,training_total,696672.045000000
polyhok,50,0,epoch_average,6966.720450000
polyhok,50,0,batch_average,25.864345279
polyhok,50,0,prediction_total,6407.255000000
polyhok,50,0,cpu_gpu_transfer,28203.647000000
polyhok,50,0,gpu_cpu_transfer,4128.884000000
polyhok,50,0,gpu_compute,669552.785000000
polyhok,50,0,application_total,712653.766000000
polyhok,51,0,compilation,13056.743000000
polyhok,51,0,model_setup,409.196000000
polyhok,51,0,batch_loading,65889.036000000
polyhok,51,0,training_total,696215.074000000
polyhok,51,0,epoch_average,6962.150740000
polyhok,51,0,batch_average,25.846008141
polyhok,51,0,prediction_total,5693.419000000
polyhok,51,0,cpu_gpu_transfer,27322.729000000
polyhok,51,0,gpu_cpu_transfer,3612.879000000
polyhok,51,0,gpu_compute,669751.639000000
polyhok,51,0,application_total,710547.782000000
polyhok,52,0,compilation,13043.909000000
polyhok,52,0,model_setup,408.983000000
polyhok,52,0,batch_loading,65301.011000000
polyhok,52,0,training_total,695172.952000000
polyhok,52,0,epoch_average,6951.729520000
polyhok,52,0,batch_average,25.809191784
polyhok,52,0,prediction_total,5687.888000000
polyhok,52,0,cpu_gpu_transfer,26802.557000000
polyhok,52,0,gpu_cpu_transfer,3600.379000000
polyhok,52,0,gpu_compute,669294.894000000
polyhok,52,0,application_total,709256.054000000
polyhok,53,0,compilation,13031.526000000
polyhok,53,0,model_setup,425.847000000
polyhok,53,0,batch_loading,64324.418000000
polyhok,53,0,training_total,693997.789000000
polyhok,53,0,epoch_average,6939.977890000
polyhok,53,0,batch_average,25.765568104
polyhok,53,0,prediction_total,5716.640000000
polyhok,53,0,cpu_gpu_transfer,26265.272000000
polyhok,53,0,gpu_cpu_transfer,3600.573000000
polyhok,53,0,gpu_compute,668689.256000000
polyhok,53,0,application_total,707927.168000000
polyhok,54,0,compilation,13459.061000000
polyhok,54,0,model_setup,426.146000000
polyhok,54,0,batch_loading,75316.086000000
polyhok,54,0,training_total,703565.503000000
polyhok,54,0,epoch_average,7035.655030000
polyhok,54,0,batch_average,26.120442045
polyhok,54,0,prediction_total,6002.275000000
polyhok,54,0,cpu_gpu_transfer,37381.502000000
polyhok,54,0,gpu_cpu_transfer,3842.602000000
polyhok,54,0,gpu_compute,667154.883000000
polyhok,54,0,application_total,718577.322000000
polyhok,55,0,compilation,13244.264000000
polyhok,55,0,model_setup,443.995000000
polyhok,55,0,batch_loading,74814.510000000
polyhok,55,0,training_total,702920.369000000
polyhok,55,0,epoch_average,7029.203690000
polyhok,55,0,batch_average,26.094209851
polyhok,55,0,prediction_total,5843.294000000
polyhok,55,0,cpu_gpu_transfer,35148.808000000
polyhok,55,0,gpu_cpu_transfer,3695.582000000
polyhok,55,0,gpu_compute,668671.664000000
polyhok,55,0,application_total,717322.603000000
polyhok,56,0,compilation,13255.586000000
polyhok,56,0,model_setup,452.107000000
polyhok,56,0,batch_loading,77791.313000000
polyhok,56,0,training_total,705840.630000000
polyhok,56,0,epoch_average,7058.406300000
polyhok,56,0,batch_average,26.194456952
polyhok,56,0,prediction_total,6451.056000000
polyhok,56,0,cpu_gpu_transfer,29413.447000000
polyhok,56,0,gpu_cpu_transfer,4129.410000000
polyhok,56,0,gpu_compute,677225.383000000
polyhok,56,0,application_total,721553.100000000
polyhok,57,0,compilation,14263.511000000
polyhok,57,0,model_setup,412.639000000
polyhok,57,0,batch_loading,65881.576000000
polyhok,57,0,training_total,695482.371000000
polyhok,57,0,epoch_average,6954.823710000
polyhok,57,0,batch_average,25.820016803
polyhok,57,0,prediction_total,5802.325000000
polyhok,57,0,cpu_gpu_transfer,26725.882000000
polyhok,57,0,gpu_cpu_transfer,3722.945000000
polyhok,57,0,gpu_compute,669648.341000000
polyhok,57,0,application_total,709845.479000000
polyhok,58,0,compilation,13186.211000000
polyhok,58,0,model_setup,432.528000000
polyhok,58,0,batch_loading,65980.330000000
polyhok,58,0,training_total,695591.039000000
polyhok,58,0,epoch_average,6955.910390000
polyhok,58,0,batch_average,25.823191004
polyhok,58,0,prediction_total,6431.866000000
polyhok,58,0,cpu_gpu_transfer,26895.353000000
polyhok,58,0,gpu_cpu_transfer,4216.019000000
polyhok,58,0,gpu_compute,669700.438000000
polyhok,58,0,application_total,711522.290000000
polyhok,59,0,compilation,20885.021000000
polyhok,59,0,model_setup,421.504000000
polyhok,59,0,batch_loading,76085.580000000
polyhok,59,0,training_total,703437.826000000
polyhok,59,0,epoch_average,7034.378260000
polyhok,59,0,batch_average,26.115265167
polyhok,59,0,prediction_total,6792.241000000
polyhok,59,0,cpu_gpu_transfer,37915.170000000
polyhok,59,0,gpu_cpu_transfer,3958.493000000
polyhok,59,0,gpu_compute,667158.932000000
polyhok,59,0,application_total,719421.167000000
polyhok,60,0,compilation,20510.821000000
polyhok,60,0,model_setup,388.895000000
polyhok,60,0,batch_loading,65229.460000000
polyhok,60,0,training_total,695936.151000000
polyhok,60,0,epoch_average,6959.361510000
polyhok,60,0,batch_average,25.837252416
polyhok,60,0,prediction_total,5813.437000000
polyhok,60,0,cpu_gpu_transfer,26515.493000000
polyhok,60,0,gpu_cpu_transfer,3748.940000000
polyhok,60,0,gpu_compute,670308.253000000
polyhok,60,0,application_total,710910.878000000
polyhok,61,0,compilation,18737.156000000
polyhok,61,0,model_setup,529.770000000
polyhok,61,0,batch_loading,78297.898000000
polyhok,61,0,training_total,706888.921000000
polyhok,61,0,epoch_average,7068.889210000
polyhok,61,0,batch_average,26.233093346
polyhok,61,0,prediction_total,6514.605000000
polyhok,61,0,cpu_gpu_transfer,29905.014000000
polyhok,61,0,gpu_cpu_transfer,4240.498000000
polyhok,61,0,gpu_compute,677736.925000000
polyhok,61,0,application_total,722853.862000000
polyhok,62,0,compilation,17942.288000000
polyhok,62,0,model_setup,385.552000000
polyhok,62,0,batch_loading,67582.617000000
polyhok,62,0,training_total,697364.288000000
polyhok,62,0,epoch_average,6973.642880000
polyhok,62,0,batch_average,25.889789517
polyhok,62,0,prediction_total,6253.767000000
polyhok,62,0,cpu_gpu_transfer,27890.821000000
polyhok,62,0,gpu_cpu_transfer,3862.900000000
polyhok,62,0,gpu_compute,670670.600000000
polyhok,62,0,application_total,712876.471000000
polyhok,63,0,compilation,13174.117000000
polyhok,63,0,model_setup,457.067000000
polyhok,63,0,batch_loading,73727.039000000
polyhok,63,0,training_total,702383.781000000
polyhok,63,0,epoch_average,7023.837810000
polyhok,63,0,batch_average,26.076541747
polyhok,63,0,prediction_total,6098.993000000
polyhok,63,0,cpu_gpu_transfer,37108.160000000
polyhok,63,0,gpu_cpu_transfer,3757.877000000
polyhok,63,0,gpu_compute,666430.570000000
polyhok,63,0,application_total,717278.753000000
polyhok,64,0,compilation,13229.360000000
polyhok,64,0,model_setup,445.930000000
polyhok,64,0,batch_loading,83899.543000000
polyhok,64,0,training_total,711880.099000000
polyhok,64,0,epoch_average,7118.800990000
polyhok,64,0,batch_average,26.418053048
polyhok,64,0,prediction_total,6165.435000000
polyhok,64,0,cpu_gpu_transfer,34863.818000000
polyhok,64,0,gpu_cpu_transfer,3896.413000000
polyhok,64,0,gpu_compute,677747.203000000
polyhok,64,0,application_total,727038.627000000
polyhok,65,0,compilation,13337.768000000
polyhok,65,0,model_setup,460.218000000
polyhok,65,0,batch_loading,74317.971000000
polyhok,65,0,training_total,702348.428000000
polyhok,65,0,epoch_average,7023.484280000
polyhok,65,0,batch_average,26.076619740
polyhok,65,0,prediction_total,6004.998000000
polyhok,65,0,cpu_gpu_transfer,36787.499000000
polyhok,65,0,gpu_cpu_transfer,3792.181000000
polyhok,65,0,gpu_compute,666623.586000000
polyhok,65,0,application_total,716968.443000000
polyhok,66,0,compilation,13421.163000000
polyhok,66,0,model_setup,479.959000000
polyhok,66,0,batch_loading,76457.899000000
polyhok,66,0,training_total,706106.563000000
polyhok,66,0,epoch_average,7061.065630000
polyhok,66,0,batch_average,26.203569182
polyhok,66,0,prediction_total,6064.928000000
polyhok,66,0,cpu_gpu_transfer,29054.057000000
polyhok,66,0,gpu_cpu_transfer,3892.760000000
polyhok,66,0,gpu_compute,677694.855000000
polyhok,66,0,application_total,721004.074000000
polyhok,67,0,compilation,12994.378000000
polyhok,67,0,model_setup,425.900000000
polyhok,67,0,batch_loading,83651.245000000
polyhok,67,0,training_total,711771.730000000
polyhok,67,0,epoch_average,7117.717300000
polyhok,67,0,batch_average,26.413517918
polyhok,67,0,prediction_total,6040.000000000
polyhok,67,0,cpu_gpu_transfer,34565.487000000
polyhok,67,0,gpu_cpu_transfer,3800.107000000
polyhok,67,0,gpu_compute,677892.824000000
polyhok,67,0,application_total,726476.968000000
polyhok,68,0,compilation,19070.847000000
polyhok,68,0,model_setup,431.114000000
polyhok,68,0,batch_loading,76014.502000000
polyhok,68,0,training_total,706064.778000000
polyhok,68,0,epoch_average,7060.647780000
polyhok,68,0,batch_average,26.207243234
polyhok,68,0,prediction_total,6080.001000000
polyhok,68,0,cpu_gpu_transfer,28871.811000000
polyhok,68,0,gpu_cpu_transfer,3850.805000000
polyhok,68,0,gpu_compute,678042.356000000
polyhok,68,0,application_total,721170.550000000
polyhok,69,0,compilation,24432.509000000
polyhok,69,0,model_setup,403.394000000
polyhok,69,0,batch_loading,74924.017000000
polyhok,69,0,training_total,704320.897000000
polyhok,69,0,epoch_average,7043.208970000
polyhok,69,0,batch_average,26.142332528
polyhok,69,0,prediction_total,5898.287000000
polyhok,69,0,cpu_gpu_transfer,28847.079000000
polyhok,69,0,gpu_cpu_transfer,3680.913000000
polyhok,69,0,gpu_compute,676321.629000000
polyhok,69,0,application_total,719092.396000000
polyhok,70,0,compilation,28301.890000000
polyhok,70,0,model_setup,430.355000000
polyhok,70,0,batch_loading,65782.559000000
polyhok,70,0,training_total,695406.743000000
polyhok,70,0,epoch_average,6954.067430000
polyhok,70,0,batch_average,25.816659442
polyhok,70,0,prediction_total,6248.784000000
polyhok,70,0,cpu_gpu_transfer,26659.695000000
polyhok,70,0,gpu_cpu_transfer,4065.935000000
polyhok,70,0,gpu_compute,669731.686000000
polyhok,70,0,application_total,711022.829000000
polyhok,71,0,compilation,35505.754000000
polyhok,71,0,model_setup,416.327000000
polyhok,71,0,batch_loading,75446.043000000
polyhok,71,0,training_total,703811.428000000
polyhok,71,0,epoch_average,7038.114280000
polyhok,71,0,batch_average,26.128880706
polyhok,71,0,prediction_total,5859.050000000
polyhok,71,0,cpu_gpu_transfer,37666.962000000
polyhok,71,0,gpu_cpu_transfer,3710.397000000
polyhok,71,0,gpu_compute,667071.423000000
polyhok,71,0,application_total,718104.858000000
polyhok,72,0,compilation,15092.465000000
polyhok,72,0,model_setup,415.841000000
polyhok,72,0,batch_loading,76624.901000000
polyhok,72,0,training_total,705794.135000000
polyhok,72,0,epoch_average,7057.941350000
polyhok,72,0,batch_average,26.192951078
polyhok,72,0,prediction_total,6012.557000000
polyhok,72,0,cpu_gpu_transfer,28981.907000000
polyhok,72,0,gpu_cpu_transfer,3857.798000000
polyhok,72,0,gpu_compute,677457.561000000
polyhok,72,0,application_total,720537.536000000
polyhok,73,0,compilation,15194.005000000
polyhok,73,0,model_setup,432.405000000
polyhok,73,0,batch_loading,66774.009000000
polyhok,73,0,training_total,695878.500000000
polyhok,73,0,epoch_average,6958.785000000
polyhok,73,0,batch_average,25.832800372
polyhok,73,0,prediction_total,6679.136000000
polyhok,73,0,cpu_gpu_transfer,27546.880000000
polyhok,73,0,gpu_cpu_transfer,4334.186000000
polyhok,73,0,gpu_compute,669438.892000000
polyhok,73,0,application_total,712081.307000000
polyhok,74,0,compilation,15716.332000000
polyhok,74,0,model_setup,412.405000000
polyhok,74,0,batch_loading,65117.248000000
polyhok,74,0,training_total,695652.711000000
polyhok,74,0,epoch_average,6956.527110000
polyhok,74,0,batch_average,25.826249480
polyhok,74,0,prediction_total,6418.806000000
polyhok,74,0,cpu_gpu_transfer,27456.604000000
polyhok,74,0,gpu_cpu_transfer,4103.747000000
polyhok,74,0,gpu_compute,669324.797000000
polyhok,74,0,application_total,711345.416000000
polyhok,75,0,compilation,14709.342000000
polyhok,75,0,model_setup,456.910000000
polyhok,75,0,batch_loading,75180.208000000
polyhok,75,0,training_total,702989.556000000
polyhok,75,0,epoch_average,7029.895560000
polyhok,75,0,batch_average,26.099498810
polyhok,75,0,prediction_total,6104.618000000
